"No","Player ID","Player Name","MLB ID","Date","Pitch ID","Pitch Type","Is Strike","Strike Zone Side","Strike Zone Height","Velocity","Total Spin","True Spin (release)","Spin Efficiency (release)","Spin Direction","Spin Confidence","Release Extension (ft)","VB (trajectory)","HB (trajectory)","VB (spin)","HB (spin)","Horizontal Angle","Release Angle","Release Height","Release Side","Gyro Degree (deg)","Unique ID","Device Serial Number","Horizontal Approach Angle","Vertical Approach Angle"
184,1127256,"Bryce Anderson","-","Sat Oct 12 2024 2:03:30 PM",1728741810,"ChangeUp","YES","-7.84","23.10",73.71,1527,1224.6,80.2,"09:48",0.9,1.9469395,"6.68","-11.02","6.7","-13.9","2.43","0.51","4.81","-1.97","-36.68","1127256@1728741810","RBB20WBSM44R","-","-"
185,1127256,"Bryce Anderson","-","Sat Oct 12 2024 2:04:02 PM",1728741842,"ChangeUp","NO","12.06","18.12",70.78,1501.3,1168,77.8,"09:48",0.9,"-","6.39","-10.97","6.4","-13.1","4.12","0.55","4.75","-1.81","-38.93","1127256@1728741842","RBB20WBSM44R","-","-"
186,1127256,"Bryce Anderson","-","Sat Oct 12 2024 2:04:13 PM",1728741853,"Fastball","NO","13.12","10.93",80.14,1936.4,1538.7,79.5,"10:18",0.9,"-","10.42","-15.07","10.4","-12.3","4.34","-1.87","5.09","-1.58","-37.38","1127256@1728741853","RBB20WBSM44R","-","-"
187,1127256,"Bryce Anderson","-","Sat Oct 12 2024 2:04:25 PM",1728741865,"Fastball","NO","15.89","1.71",80.04,1927.5,1456.1,75.5,"10:20",0.9,1.9736042,"10.69","-17.32","10.7","-11.9","4.88","-2.41","5.18","-1.71","-40.93","1127256@1728741865","RBB20WBSM44R","-","-"
188,1127256,"Bryce Anderson","-","Sat Oct 12 2024 2:04:45 PM",1728741885,"Fastball","YES","-4.14","24.55",80.9,1852.3,1397.3,75.4,"10:42",0.8,1.8882332,"12.48","-16.10","12.5","-9.4","2.86","-0.51","5.32","-1.64","-41.03","1127256@1728741885","RBB20WBSM44R","-","-"
189,1127256,"Bryce Anderson","-","Sat Oct 12 2024 2:04:57 PM",1728741897,"Fastball","NO","22.21","20.11",80.62,1932.1,1432.7,74.1,"10:42",0.9,2.0158482,"12.35","-13.63","12.4","-9.3","4.78","-1.09","5.34","-1.39","-42.14","1127256@1728741897","RBB20WBSM44R","-","-"
190,1127256,"Bryce Anderson","-","Sat Oct 12 2024 2:05:26 PM",1728741926,"ChangeUp","YES","6.90","24.83",71.17,1387.5,1170.2,84.3,"10:12",0.9,"-","9.30","-10.65","9.3","-12.2","3.45","1.08","5.03","-1.66","-32.50","1127256@1728741926","RBB20WBSM44R","-","-"
191,1127256,"Bryce Anderson","-","Sat Oct 12 2024 2:05:42 PM",1728741942,"Slider","NO","-16.63","42.06",71.75,1971,336.5,17.1,"02:22",0.9,2.0320816,"1.35","6.65","1.4","4.7","-0.23","3.14","5.17","-1.73","-80.17","1127256@1728741942","RBB20WBSM44R","-","-"
192,1127256,"Bryce Anderson","-","Sat Oct 12 2024 2:05:55 PM",1728741955,"ChangeUp","NO","6.48","16.94",74.01,1497.7,1122.8,75,"09:52",0.9,1.7017593,"6.57","-7.17","6.6","-13.0","3.20","-0.11","5.01","-1.85","-41.44","1127256@1728741955","RBB20WBSM44R","-","-"
193,1127256,"Bryce Anderson","-","Sat Oct 12 2024 2:06:12 PM",1728741972,"ChangeUp","NO","-12.85","29.35",61.73,1253.5,972.2,77.6,"09:44",0.8,"-","5.39","-4.45","5.4","-12.8","1.45","3.96","4.83","-2.02","-39.14","1127256@1728741972","RBB20WBSM44R","-","-"
194,1127256,"Bryce Anderson","-","Sat Oct 12 2024 2:06:31 PM",1728741991,"Slider","NO","7.36","0.90",72.36,2075.8,173.2,8.3,"03:12",0.9,1.9990578,"-0.08","5.22","-0.1","3.0","1.92","-0.41","5.06","-1.58","-85.21","1127256@1728741991","RBB20WBSM44R","-","-"
195,1127256,"Bryce Anderson","-","Sat Oct 12 2024 2:19:06 PM",1728742746,"Fastball","NO","7.97","12.40",80.18,1889.2,1564.7,82.8,"10:22",0.9,2.0240993,"11.58","-14.96","11.6","-12.6","3.57","-1.44","5.28","-1.36","-34.08","1127256@1728742746","RBB20WBSM44R","-","-"
196,1127256,"Bryce Anderson","-","Sat Oct 12 2024 2:19:19 PM",1728742759,"Fastball","NO","6.13","10.51",80.38,1899.3,1514.2,79.7,"10:22",0.8,2.0481014,"10.94","-17.06","10.9","-12.2","3.70","-1.33","5.25","-1.45","-37.13","1127256@1728742759","RBB20WBSM44R","-","-"
197,1127256,"Bryce Anderson","-","Sat Oct 12 2024 2:19:31 PM",1728742771,"Fastball","YES","-9.10","30.61",80.02,1878.3,1440.2,76.7,"10:42",0.9,1.9195004,"12.46","-14.34","12.5","-9.7","1.97","-0.28","5.44","-1.38","-39.94","1127256@1728742771","RBB20WBSM44R","-","-"
198,1127256,"Bryce Anderson","-","Sat Oct 12 2024 2:19:44 PM",1728742784,"Fastball","NO","0.72","14.69",79.68,1863.5,1330.7,71.4,"10:40",0.9,2.0902805,"11.40","-9.75","11.4","-9.0","2.33","-1.66","5.51","-1.25","-44.43","1127256@1728742784","RBB20WBSM44R","-","-"
199,1127256,"Bryce Anderson","-","Sat Oct 12 2024 2:20:08 PM",1728742808,"ChangeUp","YES","-5.06","31.11",71.85,1550.2,1251.9,80.8,"09:46",0.8,1.9222317,"6.52","-8.80","6.5","-14.4","2.38","0.91","4.83","-1.88","-36.14","1127256@1728742808","RBB20WBSM44R","-","-"
200,1127256,"Bryce Anderson","-","Sat Oct 12 2024 2:20:24 PM",1728742824,"ChangeUp","NO","-5.53","16.31",72.16,1488.2,1215,81.6,"09:44",0.8,1.768137,"6.20","-11.95","6.2","-14.7","2.59","1.12","4.74","-1.87","-35.27","1127256@1728742824","RBB20WBSM44R","-","-"
201,1127256,"Bryce Anderson","-","Sat Oct 12 2024 2:20:53 PM",1728742853,"Fastball","NO","-14.45","28.50",79.8,1925.3,1772.4,92.1,"10:36",0.9,1.9832458,"14.54","-12.01","14.5","-12.8","1.64","-0.30","5.15","-1.71","-22.99","1127256@1728742853","RBB20WBSM44R","-","-"
202,1127256,"Bryce Anderson","-","Sat Oct 12 2024 2:21:04 PM",1728742864,"Fastball","YES","2.45","28.54",80.91,1902,1610.9,84.7,"10:30",0.9,"-","12.16","-11.35","12.2","-11.6","2.82","-0.27","5.19","-1.41","-32.12","1127256@1728742864","RBB20WBSM44R","-","-"
203,1127256,"Bryce Anderson","-","Sat Oct 12 2024 2:21:31 PM",1728742891,"ChangeUp","YES","1.92","20.46",70.28,1545.6,1350.2,87.4,"09:36",0.8,1.9734039,"5.53","-9.16","5.5","-16.3","3.12","0.89","4.81","-1.95","-29.13","1127256@1728742891","RBB20WBSM44R","-","-"
204,1127256,"Bryce Anderson","-","Sat Oct 12 2024 2:22:01 PM",1728742921,"Fastball","NO","-3.74","12.54",78.57,1779.2,1470.5,82.7,"10:24",1,2.0805473,"11.51","-12.88","11.5","-12.0","2.52","-1.90","5.24","-1.54","-34.26","1127256@1728742921","RBB20WBSM44R","-","-"
205,1127256,"Bryce Anderson","-","Sat Oct 12 2024 2:22:14 PM",1728742934,"Fastball","NO","6.37","16.08",80.04,1923.6,1555.5,80.9,"10:24",0.9,2.0989628,"11.18","-13.48","11.2","-12.1","3.36","-1.20","5.33","-1.40","-36.04","1127256@1728742934","RBB20WBSM44R","-","-"
206,1127518,"Evan  Bennerotte","-","Sat Oct 12 2024 1:50:59 PM",1728741059,"Fastball","NO","-13.44","-1.01",81.62,2093,1480.9,70.8,"01:08",0.8,"-","12.42","1.69","12.4","8.0","-4.57","-2.80","4.91","2.84","44.96","1127518@1728741059","RBB20WBSM44R","-","-"
207,1127518,"Evan  Bennerotte","-","Sat Oct 12 2024 1:51:19 PM",1728741079,"Fastball","YES","9.05","19.41",82.94,2259.9,1838.2,81.3,"01:02",1,"-","14.91","8.95","14.9","8.7","-3.25","-1.50","4.94","2.92","35.57","1127518@1728741079","RBB20WBSM44R","-","-"
208,1127518,"Evan  Bennerotte","-","Sat Oct 12 2024 1:51:35 PM",1728741095,"Fastball","YES","-0.65","18.41",82.27,2117.5,1511.7,71.4,"01:12",0.8,"-","12.08","1.84","12.1","8.5","-3.46","-1.05","4.89","2.88","44.45","1127518@1728741095","RBB20WBSM44R","-","-"
209,1127518,"Evan  Bennerotte","-","Sat Oct 12 2024 1:52:01 PM",1728741121,"Slider","NO","-24.39","9.33",75.62,2480.6,438.9,17.7,"11:02",0.9,"-","3.73","-5.48","3.7","-3.0","-5.41","-0.09","4.38","3.31","79.81","1127518@1728741121","RBB20WBSM44R","-","-"
210,1127518,"Evan  Bennerotte","-","Sat Oct 12 2024 1:52:19 PM",1728741139,"Fastball","NO","13.73","29.87",82.04,2177.3,1597,73.3,"01:12",0.9,"-","12.60","5.77","12.6","8.8","-2.60","-0.29","4.91","2.99","42.82","1127518@1728741139","RBB20WBSM44R","-","-"
211,1127518,"Evan  Bennerotte","-","Sat Oct 12 2024 1:52:41 PM",1728741161,"Fastball","NO","26.11","24.35",81.02,1892.7,1416.3,74.8,"01:26",0.8,2.0871258,"11.28","15.91","11.3","10.1","-2.64","0.38","4.51","3.25","41.56","1127518@1728741161","RBB20WBSM44R","-","-"
212,1127518,"Evan  Bennerotte","-","Sat Oct 12 2024 1:53:11 PM",1728741191,"Fastball","YES","3.10","30.84",81.81,1966,1634.6,83.1,"01:38",0.9,"-","10.98","15.96","11.0","12.6","-4.53","0.30","4.67","3.02","33.75","1127518@1728741191","RBB20WBSM44R","-","-"
213,1127518,"Evan  Bennerotte","-","Sat Oct 12 2024 1:53:36 PM",1728741216,"Fastball","NO","16.52","8.36",80.8,1943.9,1601.8,82.4,"01:36",0.8,"-","11.20","12.75","11.2","12.2","-3.02","-0.35","4.41","3.00","34.51","1127518@1728741216","RBB20WBSM44R","-","-"
214,1127518,"Evan  Bennerotte","-","Sat Oct 12 2024 1:53:57 PM",1728741237,"Fastball","NO","21.59","24.37",82.62,2216.3,1609.8,72.6,"01:16",1,"-","12.11","9.19","12.1","9.3","-2.11","-1.14","5.03","2.93","43.42","1127518@1728741237","RBB20WBSM44R","-","-"
215,1127518,"Evan  Bennerotte","-","Sat Oct 12 2024 1:54:16 PM",1728741256,"Fastball","NO","18.12","28.55",83.19,2225.7,1781.9,80.1,"00:58",1,"-","14.88","9.52","14.9","8.2","-2.29","-0.91","4.99","2.76","36.81","1127518@1728741256","RBB20WBSM44R","-","-"
216,1127518,"Evan  Bennerotte","-","Sat Oct 12 2024 1:54:41 PM",1728741281,"Fastball","NO","20.29","21.03",82.76,2108.2,1429.4,67.8,"01:12",0.8,"-","11.51","1.05","11.5","7.9","-1.45","-0.79","4.95","2.89","47.31","1127518@1728741281","RBB20WBSM44R","-","-"
217,1127518,"Evan  Bennerotte","-","Sat Oct 12 2024 1:55:01 PM",1728741301,"Fastball","NO","31.29","42.31",83.33,2248,1834.1,81.6,"01:06",0.9,"-","14.47","7.11","14.5","9.2","-0.95","0.88","4.93","2.86","35.33","1127518@1728741301","RBB20WBSM44R","-","-"
218,1127518,"Evan  Bennerotte","-","Sat Oct 12 2024 1:55:30 PM",1728741330,"Slider","YES","-7.21","36.25",74.93,2443.7,479.1,19.6,"10:06",0.9,"-","2.63","-4.93","2.6","-4.9","-3.74","2.72","4.41","3.21","78.69","1127518@1728741330","RBB20WBSM44R","-","-"
219,1127518,"Evan  Bennerotte","-","Sat Oct 12 2024 1:55:52 PM",1728741352,"Fastball","NO","12.80","16.69",82.45,2286.1,1638.4,71.7,"01:08",0.9,"-","12.91","4.04","12.9","8.3","-2.31","-1.58","4.97","2.78","44.22","1127518@1728741352","RBB20WBSM44R","-","-"
220,1127518,"Evan  Bennerotte","-","Sat Oct 12 2024 1:56:15 PM",1728741375,"Slider","NO","-16.13","15.39",74.97,2497.9,608.6,24.4,"10:04",0.8,1.8091068,"3.39","-10.78","3.4","-6.2","-4.17","1.28","4.25","3.43","75.90","1127518@1728741375","RBB20WBSM44R","-","-"
221,1127518,"Evan  Bennerotte","-","Sat Oct 12 2024 1:57:04 PM",1728741424,"Fastball","NO","10.55","35.29",81.32,2086.5,1714.5,82.2,"01:06",1,"-","14.42","9.07","14.4","9.2","-3.05","-0.05","4.99","2.87","34.74","1127518@1728741424","RBB20WBSM44R","-","-"
222,1127518,"Evan  Bennerotte","-","Sat Oct 12 2024 1:57:53 PM",1728741473,"Fastball","NO","18.52","29.00",79.85,2004.9,1518.9,75.8,"01:20",0.8,"-","11.80","13.74","11.8","9.8","-2.99","0.82","4.56","3.09","40.75","1127518@1728741473","RBB20WBSM44R","-","-"
223,1127518,"Evan  Bennerotte","-","Sat Oct 12 2024 1:58:18 PM",1728741498,"Slider","NO","9.27","16.56",73.31,2489.8,827.1,33.2,"09:34",0.9,"-","2.37","-9.11","2.4","-8.6","-1.96","1.24","4.31","3.32","70.60","1127518@1728741498","RBB20WBSM44R","-","-"
224,1127518,"Evan  Bennerotte","-","Sat Oct 12 2024 1:58:37 PM",1728741517,"Slider","NO","-1.49","13.61",74.12,2471.7,827.5,33.5,"09:34",0.9,"-","2.51","-9.70","2.5","-8.5","-2.68","1.08","4.17","3.10","70.44","1127518@1728741517","RBB20WBSM44R","-","-"
225,1127518,"Evan  Bennerotte","-","Sat Oct 12 2024 1:59:03 PM",1728741543,"Fastball","YES","2.46","18.95",80.11,1947.6,1562.9,80.2,"01:40",0.8,"-","10.50","14.74","10.5","12.3","-4.63","0.43","4.41","3.12","36.63","1127518@1728741543","RBB20WBSM44R","-","-"
226,1249540,"Logan Grinnell","-","Sat Oct 12 2024 2:09:17 PM",1728742157,"Fastball","NO","-0.71","11.61",83.8,2019,1878.5,93,"01:12",0.9,2.0152798,"15.77","8.94","15.8","11.6","-4.08","-1.80","4.77","2.93","21.50","1249540@1728742157","RBB20WBSM44R","-","-"
227,1249540,"Logan Grinnell","-","Sat Oct 12 2024 2:09:28 PM",1728742168,"Fastball","NO","12.62","27.63",83.8,2133,2026.5,95,"01:14",0.9,2.0624275,"16.10","6.97","16.1","12.3","-2.55","-0.72","4.79","2.80","18.18","1249540@1728742168","RBB20WBSM44R","-","-"
228,1249540,"Logan Grinnell","-","Sat Oct 12 2024 2:09:51 PM",1728742191,"Fastball","NO","0.58","14.58",85.14,2080.6,1988.4,95.6,"01:22",0.9,"-","14.85","11.12","14.9","12.8","-4.09","-1.60","4.80","2.83","17.12","1249540@1728742191","RBB20WBSM44R","-","-"
229,1249540,"Logan Grinnell","-","Sat Oct 12 2024 2:10:08 PM",1728742208,"Fastball","YES","-1.03","19.10",83.02,2153.4,1802.6,83.7,"01:00",0.9,1.9287033,"15.86","9.43","15.9","9.2","-3.83","-1.20","4.85","2.66","33.17","1249540@1728742208","RBB20WBSM44R","-","-"
230,1249540,"Logan Grinnell","-","Sat Oct 12 2024 2:10:46 PM",1728742246,"Fastball","NO","10.27","12.20",82.9,2121.8,1980,93.3,"01:22",0.9,"-","14.77","8.65","14.8","12.6","-2.45","-1.60","4.73","2.35","21.06","1249540@1728742246","RBB20WBSM44R","-","-"
231,1249540,"Logan Grinnell","-","Sat Oct 12 2024 2:11:29 PM",1728742289,"Fastball","NO","24.11","36.72",81.85,2122.8,2006.1,94.5,"01:10",0.9,1.8238792,"17.27","13.93","17.3","11.9","-1.40","-0.47","5.05","2.15","19.09","1249540@1728742289","RBB20WBSM44R","-","-"
232,1249540,"Logan Grinnell","-","Sat Oct 12 2024 2:11:50 PM",1728742310,"Cutter","NO","-1.46","6.11",77.2,2226.1,842.9,37.9,"00:50",0.9,1.9429188,"7.81","0.85","7.8","2.9","-2.36","-0.96","4.86","1.98","67.75","1249540@1728742310","RBB20WBSM44R","-","-"
233,1249540,"Logan Grinnell","-","Sat Oct 12 2024 2:12:13 PM",1728742333,"Slider","YES","3.23","22.50",78.03,2245.6,828.2,36.9,"00:12",0.9,1.9640923,"8.40","-0.62","8.4","0.1","-1.74","0.05","4.98","1.92","68.36","1249540@1728742333","RBB20WBSM44R","-","-"
234,1249540,"Logan Grinnell","-","Sat Oct 12 2024 2:12:51 PM",1728742371,"Cutter","YES","9.47","24.17",78.53,2199.7,848.4,38.6,"00:54",1,1.8639393,"7.77","2.67","7.8","3.3","-1.56","-0.10","4.89","2.01","67.31","1249540@1728742371","RBB20WBSM44R","-","-"
235,1249540,"Logan Grinnell","-","Sat Oct 12 2024 2:13:09 PM",1728742389,"Cutter","NO","16.33","28.48",78.5,2280,843.9,37,"01:04",0.9,1.976471,"7.25","1.64","7.2","3.7","-1.02","0.83","4.79","2.17","68.28","1249540@1728742389","RBB20WBSM44R","-","-"
236,1249540,"Logan Grinnell","-","Sat Oct 12 2024 2:13:26 PM",1728742406,"Fastball","NO","10.91","39.79",84.12,2142.8,1963.8,91.6,"01:20",1,1.9587364,"15.04","12.31","15.0","12.6","-2.63","0.18","4.87","2.30","23.58","1249540@1728742406","RBB20WBSM44R","-","-"
237,1249540,"Logan Grinnell","-","Sat Oct 12 2024 2:13:44 PM",1728742424,"Cutter","NO","27.30","38.39",79.86,2218.8,1053.8,47.5,"00:46",0.9,1.8389034,"10.03","9.09","10.0","3.6","-0.64","0.82","4.97","2.11","61.65","1249540@1728742424","RBB20WBSM44R","-","-"
238,1249540,"Logan Grinnell","-","Sat Oct 12 2024 2:14:18 PM",1728742458,"Cutter","NO","21.99","30.26",77.75,2362.8,1109.9,47,"00:28",0.9,1.877636,"10.67","1.77","10.7","2.1","-0.47","0.81","4.92","2.12","61.98","1249540@1728742458","RBB20WBSM44R","-","-"
239,1249540,"Logan Grinnell","-","Sat Oct 12 2024 2:14:58 PM",1728742498,"Fastball","YES","9.63","39.26",83.89,2188.1,1984.6,90.7,"01:18",1,1.91465,"15.52","11.20","15.5","12.4","-2.61","0.16","4.86","2.27","24.90","1249540@1728742498","RBB20WBSM44R","-","-"
240,1249540,"Logan Grinnell","-","Sat Oct 12 2024 2:15:21 PM",1728742521,"Slider","YES","6.14","30.92",78,2315.6,836.7,36.1,"00:12",0.9,1.9890347,"8.29","-1.87","8.3","0.1","-1.51","0.92","4.90","2.05","68.82","1249540@1728742521","RBB20WBSM44R","-","-"
241,1249540,"Logan Grinnell","-","Sat Oct 12 2024 2:15:43 PM",1728742543,"Slider","NO","11.22","44.28",77.11,2374.5,687.3,28.9,"11:48",0.9,1.9424896,"6.83","-4.53","6.8","-1.6","-0.55","2.05","5.09","1.82","73.17","1249540@1728742543","RBB20WBSM44R","-","-"
242,1249540,"Logan Grinnell","-","Sat Oct 12 2024 2:16:02 PM",1728742562,"Fastball","YES","1.58","30.55",83.39,2064.6,1863.7,90.3,"00:56",1,1.9468403,"17.13","7.41","17.1","9.0","-2.86","-0.77","4.98","2.15","25.49","1249540@1728742562","RBB20WBSM44R","-","-"
243,1249540,"Logan Grinnell","-","Sat Oct 12 2024 2:16:26 PM",1728742586,"Fastball","NO","-10.23","26.36",83.02,2126.7,1943.1,91.4,"01:16",1,1.8415184,"15.92","10.85","15.9","12.3","-4.30","-0.71","4.74","2.23","23.99","1249540@1728742586","RBB20WBSM44R","-","-"
244,1249540,"Logan Grinnell","-","Sat Oct 12 2024 2:24:25 PM",1728743065,"Fastball","NO","-0.37","10.59",82,2046.5,1852.2,90.5,"00:56",0.9,1.8834991,"17.49","10.48","17.5","9.1","-3.96","-2.14","4.98","2.75","25.17","1249540@1728743065","RBB20WBSM44R","-","-"
245,1249540,"Logan Grinnell","-","Sat Oct 12 2024 2:24:37 PM",1728743077,"Fastball","NO","0.02","15.26",83.13,2140.3,1797.4,84,"01:02",0.9,1.9626789,"15.74","10.16","15.7","9.3","-4.09","-1.48","4.81","2.91","32.88","1249540@1728743077","RBB20WBSM44R","-","-"
246,1249540,"Logan Grinnell","-","Sat Oct 12 2024 2:24:50 PM",1728743090,"Fastball","NO","-14.87","1.26",82.69,2108.4,1963.4,93.1,"01:12",0.9,1.9530678,"16.66","11.76","16.7","12.1","-5.46","-2.54","4.80","2.81","21.37","1249540@1728743090","RBB20WBSM44R","-","-"
247,1249540,"Logan Grinnell","-","Sat Oct 12 2024 2:25:08 PM",1728743108,"Fastball","YES","1.88","29.49",82.67,2124.5,1930.3,90.9,"00:58",1,1.8734169,"17.50","9.21","17.5","9.6","-3.63","-0.57","4.83","2.74","24.69","1249540@1728743108","RBB20WBSM44R","-","-"
248,1249540,"Logan Grinnell","-","Sat Oct 12 2024 2:25:28 PM",1728743128,"Fastball","NO","13.93","48.07",83.62,2080.7,1900.3,91.3,"01:18",0.9,2.0030193,"14.97","7.56","15.0","12.2","-2.48","1.44","4.66","2.81","24.03","1249540@1728743128","RBB20WBSM44R","-","-"
249,1249540,"Logan Grinnell","-","Sat Oct 12 2024 2:25:42 PM",1728743142,"Fastball","YES","3.14","21.02",83.12,2132.9,1981.1,92.9,"01:12",0.8,2.1048813,"16.05","5.88","16.1","11.6","-3.31","-0.94","4.74","2.79","21.75","1249540@1728743142","RBB20WBSM44R","-","-"
250,1249540,"Logan Grinnell","-","Sat Oct 12 2024 2:26:07 PM",1728743167,"Slider","YES","4.80","33.39",78.95,2245.5,760.4,33.9,"00:12",0.9,2.1086578,"7.54","0.76","7.5","0.0","-2.22","1.45","4.93","2.36","70.21","1249540@1728743167","RBB20WBSM44R","-","-"
251,1249540,"Logan Grinnell","-","Sat Oct 12 2024 2:26:36 PM",1728743196,"Cutter","NO","17.55","4.79",77.48,2157.3,1007.7,46.7,"00:34",0.9,1.9818916,"10.16","3.06","10.2","2.5","-0.97","-1.76","5.02","2.10","62.15","1249540@1728743196","RBB20WBSM44R","-","-"
252,1249540,"Logan Grinnell","-","Sat Oct 12 2024 2:27:00 PM",1728743220,"Fastball","NO","13.33","14.00",83.4,2134,1919.1,89.9,"00:52",0.9,2.0882854,"17.09","9.76","17.1","8.4","-2.17","-1.43","4.74","2.27","25.94","1249540@1728743220","RBB20WBSM44R","-","-"
253,1249540,"Logan Grinnell","-","Sat Oct 12 2024 2:27:49 PM",1728743269,"Fastball","NO","1.78","17.01",81.93,2085.2,1738.5,83.4,"01:02",0.8,2.1185207,"15.22","8.04","15.2","8.9","-3.27","-0.60","4.76","2.45","33.52","1249540@1728743269","RBB20WBSM44R","-","-"
254,1249540,"Logan Grinnell","-","Sat Oct 12 2024 2:28:24 PM",1728743304,"Cutter","YES","6.06","25.56",77.62,2229.5,854.1,38.3,"00:52",0.9,1.9307919,"7.99","2.62","8.0","3.1","-2.06","0.67","4.84","2.19","67.48","1249540@1728743304","RBB20WBSM44R","-","-"
255,1249540,"Logan Grinnell","-","Sat Oct 12 2024 2:28:44 PM",1728743324,"Fastball","NO","9.14","46.77",83.17,2163.2,2001.2,92.5,"01:18",0.9,1.9373035,"15.63","8.12","15.6","12.6","-2.34","0.78","4.91","2.24","22.31","1249540@1728743324","RBB20WBSM44R","-","-"
256,1249540,"Logan Grinnell","-","Sat Oct 12 2024 2:29:04 PM",1728743344,"Cutter","NO","-2.28","-0.09",77.43,2234.7,850.5,38.1,"00:40",0.9,2.0083237,"8.28","1.66","8.3","2.3","-2.93","-1.84","4.92","2.36","67.63","1249540@1728743344","RBB20WBSM44R","-","-"
257,1249540,"Logan Grinnell","-","Sat Oct 12 2024 2:29:24 PM",1728743364,"Fastball","NO","10.89","43.27",83.87,2146.6,1924.7,89.7,"01:02",0.9,2.1217155,"16.28","5.50","16.3","9.6","-1.93","1.03","4.80","2.21","26.28","1249540@1728743364","RBB20WBSM44R","-","-"
258,1249540,"Logan Grinnell","-","Sat Oct 12 2024 2:29:43 PM",1728743383,"Fastball","YES","5.87","28.81",81.76,2151.7,1927.5,89.6,"00:58",0.9,1.9675865,"17.07","13.99","17.1","9.4","-3.12","-0.42","4.87","2.19","26.39","1249540@1728743383","RBB20WBSM44R","-","-"
259,1249540,"Logan Grinnell","-","Sat Oct 12 2024 2:30:05 PM",1728743405,"Fastball","YES","-5.59","31.71",82.34,2125.3,1913.5,90,"01:02",1,1.957058,"16.93","8.96","16.9","10.0","-3.66","-0.36","4.93","2.16","25.80","1249540@1728743405","RBB20WBSM44R","-","-"
260,1249540,"Logan Grinnell","-","Sat Oct 12 2024 2:30:48 PM",1728743448,"Cutter","NO","-16.74","14.35",77.56,2264,898.1,39.7,"00:38",0.9,1.938406,"8.60","-0.69","8.6","2.2","-3.58","-0.60","4.93","1.97","66.63","1249540@1728743448","RBB20WBSM44R","-","-"
261,1249540,"Logan Grinnell","-","Sat Oct 12 2024 2:31:04 PM",1728743464,"Fastball","NO","10.52","43.36",81.59,2102.6,1764,83.9,"01:08",0.9,1.7808781,"15.48","11.91","15.5","10.2","-2.66","0.38","4.88","2.35","32.97","1249540@1728743464","RBB20WBSM44R","-","-"
262,1249540,"Logan Grinnell","-","Sat Oct 12 2024 2:31:46 PM",1728743506,"Fastball","YES","-3.15","27.29",82.7,2206.9,1984.5,89.9,"00:56",0.9,1.9581833,"17.61","11.26","17.6","9.3","-3.71","-0.46","4.81","2.21","25.94","1249540@1728743506","RBB20WBSM44R","-","-"
263,1249540,"Logan Grinnell","-","Sat Oct 12 2024 2:32:11 PM",1728743531,"Slider","YES","-6.40","27.66",77.07,2328.6,834.2,35.8,"00:10",0.9,1.9368382,"8.37","2.99","8.4","-0.1","-3.05","0.66","5.00","2.02","69.01","1249540@1728743531","RBB20WBSM44R","-","-"
264,1249230,"Logan Feeney","-","Sat Oct 12 2024 2:44:40 PM",1728744280,"Fastball","NO","-12.72","18.87",78.98,1844.7,1781.7,96.6,"10:12",0.9,"-","11.52","-13.89","11.5","-15.6","1.35","-0.64","4.67","-1.12","-15.01","1249230@1728744280","RBB20WBSM44R","-","-"
265,1249230,"Logan Feeney","-","Sat Oct 12 2024 2:44:51 PM",1728744291,"Fastball","NO","11.69","28.78",83.72,2082.5,1969.8,94.6,"10:34",1,2.100027,"14.84","-13.69","14.8","-13.4","3.82","-0.69","4.92","-1.37","-18.94","1249230@1728744291","RBB20WBSM44R","-","-"
266,1249230,"Logan Feeney","-","Sat Oct 12 2024 2:45:03 PM",1728744303,"Fastball","NO","12.82","30.27",84.92,2050.8,1771.1,86.4,"10:20",0.9,"-","11.51","-15.49","11.5","-13.2","3.98","0.08","4.83","-1.25","-30.28","1249230@1728744303","RBB20WBSM44R","-","-"
267,1249230,"Logan Feeney","-","Sat Oct 12 2024 2:45:15 PM",1728744315,"Fastball","NO","-4.64","46.17",84.21,2059.5,1727.8,83.9,"10:16",0.9,1.9588127,"10.90","-12.49","10.9","-13.8","2.33","0.93","4.72","-1.49","-32.97","1249230@1728744315","RBB20WBSM44R","-","-"
268,1249230,"Logan Feeney","-","Sat Oct 12 2024 2:45:38 PM",1728744338,"Slider","YES","9.41","18.35",73.43,2180.3,878.6,40.3,"04:28",0.9,"-","-6.19","13.36","-6.2","7.6","1.51","1.41","4.55","-1.70","-66.24","1249230@1728744338","RBB20WBSM44R","-","-"
269,1249230,"Logan Feeney","-","Sat Oct 12 2024 2:45:50 PM",1728744350,"CurveBall","YES","-5.31","38.42",72.04,2316.3,1473.4,63.6,"04:02",0.9,"-","-7.30","16.07","-7.3","13.4","0.27","3.67","4.44","-2.02","-50.50","1249230@1728744350","RBB20WBSM44R","-","-"
270,1249230,"Logan Feeney","-","Sat Oct 12 2024 2:46:06 PM",1728744366,"Slider","YES","0.49","20.30",72.77,2333.8,1021.2,43.8,"04:20",0.8,2.143753,"-6.41","16.81","-6.4","8.8","0.65","2.05","4.38","-1.95","-64.05","1249230@1728744366","RBB20WBSM44R","-","-"
